EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
1459,31,Research & Development,Manufacturing Director,0,0.6406738274724564,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1460,45,Research & Development,Healthcare Representative,0,0.025049838974632505,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1461,31,Human Resources,Human Resources,1,0.021599162578293984,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1464,31,Research & Development,Laboratory Technician,1,0.9683082998286249,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1465,45,Research & Development,Manufacturing Director,1,0.06969956372344811,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1466,48,Sales,Sales Executive,1,0.053895610510062,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1467,34,Human Resources,Human Resources,1,0.7452341646693277,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1468,40,Research & Development,Research Director,0,0.0029094360779943337,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1469,28,Sales,Sales Executive,1,0.037375169410833395,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1471,44,Research & Development,Laboratory Technician,1,0.011909963347702071,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1472,53,Research & Development,Research Director,0,0.00699436351545066,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1473,49,Research & Development,Healthcare Representative,1,0.03118118940151272,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1474,40,Research & Development,Research Scientist,1,0.007044544886556209,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1475,44,Research & Development,Research Scientist,1,0.04075864248509114,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1477,33,Sales,Sales Executive,1,0.04106478227866465,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1478,34,Sales,Sales Executive,0,0.0171269379628882,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1479,30,Sales,Sales Executive,1,0.06844814593819114,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1480,42,Research & Development,Laboratory Technician,0,0.01516160413951731,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1481,44,Sales,Sales Executive,1,0.06538609012115855,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1482,30,Research & Development,Research Scientist,1,0.02102955746444867,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1483,57,Research & Development,Research Scientist,0,0.006883355812383811,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1484,49,Research & Development,Healthcare Representative,0,0.008925374593635767,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1485,34,Research & Development,Research Director,0,0.036991999690218484,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1486,28,Sales,Sales Representative,1,0.8274836637872826,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1487,29,Sales,Sales Executive,1,0.9400153931710736,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1489,34,Sales,Sales Executive,0,0.9532305023406477,URGENT,17, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1492,35,Sales,Sales Representative,1,0.06106695875021152,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1494,24,Research & Development,Laboratory Technician,1,0.9773422617379153,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1495,24,Sales,Sales Representative,1,0.03879308113684793,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1496,44,Research & Development,Manufacturing Director,1,0.039769526058900544,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1497,29,Sales,Sales Executive,1,0.013292450317252853,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1499,30,Human Resources,Human Resources,1,0.015031937375109317,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1501,55,Research & Development,Healthcare Representative,1,0.02438083036136104,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1502,33,Research & Development,Laboratory Technician,1,0.06562077789089128,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1503,47,Sales,Sales Executive,1,0.04810826021051421,Normal,6, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1504,28,Research & Development,Laboratory Technician,1,0.9484382368450684,URGENT,8, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1506,28,Research & Development,Research Scientist,1,0.04862744293586635,Normal,10, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1507,28,Sales,Sales Executive,1,0.06602921394599703,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1509,49,Research & Development,Laboratory Technician,1,0.03866338471289025,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1513,29,Research & Development,Laboratory Technician,1,0.011137622589781534,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1514,28,Research & Development,Manufacturing Director,1,0.012576345748278943,Normal,6, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1515,33,Research & Development,Healthcare Representative,1,0.06180991827989764,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1516,32,Research & Development,Manager,1,0.008952913429406007,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1520,54,Research & Development,Manager,0,0.009891924437659105,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1522,29,Research & Development,Research Scientist,1,0.9282469984628499,URGENT,18, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1523,44,Research & Development,Research Director,0,0.010740064469228157,Normal,14, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1525,39,Research & Development,Manufacturing Director,1,0.01384744746568842,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1527,46,Sales,Manager,0,0.008456050018487697,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1529,35,Research & Development,Healthcare Representative,0,0.019174964440273633,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1533,23,Research & Development,Laboratory Technician,1,0.03629305260499165,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1534,40,Research & Development,Laboratory Technician,1,0.8709088590966121,URGENT,15, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1535,34,Sales,Sales Executive,0,0.06339264662857154,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1537,31,Research & Development,Research Scientist,1,0.8383615441989218,URGENT,12, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1539,50,Research & Development,Research Director,0,0.019802748552909883,Normal,10, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1541,34,Sales,Sales Representative,0,0.03779971611097198,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1542,42,Research & Development,Laboratory Technician,1,0.020130291693642017,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1543,37,Research & Development,Research Scientist,0,0.03540127426843687,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1544,29,Research & Development,Healthcare Representative,1,0.018710838652886978,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1545,33,Research & Development,Manufacturing Director,1,0.031150011329334978,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1546,45,Research & Development,Research Scientist,1,0.010396120414393901,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1547,42,Research & Development,Healthcare Representative,0,0.00575370093873769,Normal,11, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1548,40,Sales,Sales Executive,1,0.07024768828400244,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1549,33,Research & Development,Laboratory Technician,0,0.019449537461092355,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1550,40,Human Resources,Manager,0,0.023828802379792482,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1551,24,Research & Development,Laboratory Technician,1,0.09434557951728884,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1552,40,Research & Development,Healthcare Representative,1,0.0031676430341108417,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1553,45,Research & Development,Healthcare Representative,0,0.04028480529119286,Normal,10, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1554,35,Sales,Sales Representative,1,0.018016288524272745,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1555,32,Research & Development,Research Scientist,1,0.02242337199452485,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1556,36,Sales,Sales Representative,1,0.11291443093130882,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1557,48,Sales,Sales Executive,0,0.021868349839925326,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1558,29,Research & Development,Research Scientist,1,0.05518642251071243,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1560,33,Sales,Sales Executive,1,0.016842513642788583,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1562,30,Sales,Sales Executive,0,0.5854498311788208,Moyen,10, RISQUE MOYEN D'ATTRITION | → Suivi régulier avec le manager |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1563,38,Human Resources,Human Resources,1,0.020039448479446175,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1564,35,Research & Development,Laboratory Technician,1,0.052642189851837794,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1568,30,Sales,Sales Executive,1,0.024682447579117427,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1569,35,Research & Development,Laboratory Technician,1,0.9396725836674656,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1572,53,Research & Development,Manufacturing Director,0,0.792499125183909,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
1573,38,Research & Development,Manufacturing Director,1,0.5110499214259597,Moyen,2, RISQUE MOYEN D'ATTRITION | → Suivi régulier avec le manager
1574,32,Research & Development,Research Scientist,1,0.009560574710310098,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1576,48,Research & Development,Research Scientist,1,0.04330477825840237,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1577,34,Research & Development,Research Scientist,1,0.04509590787219845,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1578,55,Sales,Manager,0,0.01010345608882778,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1580,34,Research & Development,Research Scientist,1,0.014661887383301245,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1581,26,Research & Development,Research Scientist,1,0.053951157801363205,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1582,38,Sales,Sales Executive,0,0.05900248055568645,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1583,38,Sales,Sales Executive,1,0.02877624834140926,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1585,36,Sales,Sales Executive,1,0.01975928085123243,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1586,29,Research & Development,Laboratory Technician,1,0.02950769144765304,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1587,35,Research & Development,Healthcare Representative,1,0.03768981951278377,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1588,39,Sales,Sales Executive,0,0.025005222432195936,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1590,29,Research & Development,Healthcare Representative,1,0.021551294204897858,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1591,50,Sales,Manager,1,0.015947086478791016,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1592,23,Research & Development,Research Scientist,1,0.017757918017041095,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1594,36,Research & Development,Laboratory Technician,1,0.018015311850938454,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1595,42,Research & Development,Manager,1,0.005679737672957138,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1596,35,Research & Development,Laboratory Technician,0,0.008713264261982247,Normal,10, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1597,34,Research & Development,Healthcare Representative,1,0.0375316626189228,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1598,40,Sales,Sales Executive,1,0.01982960050064096,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1599,43,Research & Development,Laboratory Technician,1,0.00823971264997813,Normal,6, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1601,35,Research & Development,Laboratory Technician,1,0.03314676404392935,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1602,46,Sales,Manager,0,0.027769861536880294,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être
1604,28,Research & Development,Laboratory Technician,1,0.9466548779211089,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1605,22,Research & Development,Research Scientist,1,0.11229172828144304,Normal,6, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1606,50,Research & Development,Healthcare Representative,0,0.018838973414038056,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1607,32,Research & Development,Research Scientist,1,0.0036327701986575223,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1608,44,Research & Development,Research Director,0,0.010533727288428505,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1609,30,Research & Development,Research Scientist,1,0.011850627460379166,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1611,45,Research & Development,Laboratory Technician,1,0.046344031356856705,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1612,45,Sales,Sales Executive,0,0.02946515340949015,Normal,13, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1613,31,Sales,Sales Executive,1,0.08682762472028617,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1614,36,Research & Development,Manufacturing Director,1,0.020227469064246245,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1615,34,Research & Development,Manufacturing Director,1,0.009608077598994272,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1617,49,Research & Development,Laboratory Technician,1,0.025314642300117398,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1618,39,Research & Development,Manufacturing Director,0,0.025053035305376857,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1619,27,Research & Development,Laboratory Technician,1,0.025903470783937604,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1621,35,Research & Development,Research Scientist,0,0.013050817103358415,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1622,28,Research & Development,Manufacturing Director,1,0.037427646768591546,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1623,21,Research & Development,Research Scientist,1,0.028791021303938125,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1624,18,Sales,Sales Representative,1,0.9771246357182861,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1625,47,Human Resources,Manager,0,0.008619222163083978,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
